Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","642","Romania","5312","Area harvested","0111","Wheat","2004","2004","ha","2246595","A","Official figure",""
"QCL","Crops and livestock products","642","Romania","5412","Yield","0111","Wheat","2004","2004","kg/ha","3477.5","A","Official figure",""
"QCL","Crops and livestock products","642","Romania","5510","Production","0111","Wheat","2004","2004","t","7812428","A","Official figure",""
"QCL","Crops and livestock products","642","Romania","5312","Area harvested","0111","Wheat","2005","2005","ha","2448129","A","Official figure",""
"QCL","Crops and livestock products","642","Romania","5412","Yield","0111","Wheat","2005","2005","kg/ha","2998.5","A","Official figure",""
"QCL","Crops and livestock products","642","Romania","5510","Production","0111","Wheat","2005","2005","t","7340664","A","Official figure",""
"QCL","Crops and livestock products","642","Romania","5312","Area harvested","0111","Wheat","2006","2006","ha","1992358","A","Official figure",""
"QCL","Crops and livestock products","642","Romania","5412","Yield","0111","Wheat","2006","2006","kg/ha","2773.7","A","Official figure",""
"QCL","Crops and livestock products","642","Romania","5510","Production","0111","Wheat","2006","2006","t","5526190","A","Official figure",""
"QCL","Crops and livestock products","642","Romania","5312","Area harvested","0111","Wheat","2007","2007","ha","1890921","A","Official figure",""
"QCL","Crops and livestock products","642","Romania","5412","Yield","0111","Wheat","2007","2007","kg/ha","1610","A","Official figure",""
"QCL","Crops and livestock products","642","Romania","5510","Production","0111","Wheat","2007","2007","t","3044465","A","Official figure",""
"QCL","Crops and livestock products","642","Romania","5312","Area harvested","0111","Wheat","2008","2008","ha","2098369","A","Official figure",""
"QCL","Crops and livestock products","642","Romania","5412","Yield","0111","Wheat","2008","2008","kg/ha","3422.2","A","Official figure",""
"QCL","Crops and livestock products","642","Romania","5510","Production","0111","Wheat","2008","2008","t","7180984","A","Official figure",""
"QCL","Crops and livestock products","642","Romania","5312","Area harvested","0111","Wheat","2009","2009","ha","2140549","A","Official figure",""
"QCL","Crops and livestock products","642","Romania","5412","Yield","0111","Wheat","2009","2009","kg/ha","2430.5","A","Official figure",""
"QCL","Crops and livestock products","642","Romania","5510","Production","0111","Wheat","2009","2009","t","5202526","A","Official figure",""
"QCL","Crops and livestock products","642","Romania","5312","Area harvested","0111","Wheat","2010","2010","ha","2152523","A","Official figure",""
"QCL","Crops and livestock products","642","Romania","5412","Yield","0111","Wheat","2010","2010","kg/ha","2700","A","Official figure",""
"QCL","Crops and livestock products","642","Romania","5510","Production","0111","Wheat","2010","2010","t","5811810","A","Official figure",""
"QCL","Crops and livestock products","642","Romania","5312","Area harvested","0111","Wheat","2011","2011","ha","1945849","A","Official figure",""
"QCL","Crops and livestock products","642","Romania","5412","Yield","0111","Wheat","2011","2011","kg/ha","3665","A","Official figure",""
"QCL","Crops and livestock products","642","Romania","5510","Production","0111","Wheat","2011","2011","t","7131590","A","Official figure",""
"QCL","Crops and livestock products","642","Romania","5312","Area harvested","0111","Wheat","2012","2012","ha","1992180","A","Official figure",""
"QCL","Crops and livestock products","642","Romania","5412","Yield","0111","Wheat","2012","2012","kg/ha","2659.3","A","Official figure",""
"QCL","Crops and livestock products","642","Romania","5510","Production","0111","Wheat","2012","2012","t","5297748","A","Official figure",""
"QCL","Crops and livestock products","642","Romania","5312","Area harvested","0111","Wheat","2013","2013","ha","2097490","A","Official figure",""
"QCL","Crops and livestock products","642","Romania","5412","Yield","0111","Wheat","2013","2013","kg/ha","3478.6","A","Official figure",""
"QCL","Crops and livestock products","642","Romania","5510","Production","0111","Wheat","2013","2013","t","7296373","A","Official figure",""
"QCL","Crops and livestock products","642","Romania","5312","Area harvested","0111","Wheat","2014","2014","ha","2107813","A","Official figure",""
"QCL","Crops and livestock products","642","Romania","5412","Yield","0111","Wheat","2014","2014","kg/ha","3598.4","A","Official figure",""
"QCL","Crops and livestock products","642","Romania","5510","Production","0111","Wheat","2014","2014","t","7584814","A","Official figure",""
"QCL","Crops and livestock products","642","Romania","5312","Area harvested","0111","Wheat","2015","2015","ha","2102444","A","Official figure",""
"QCL","Crops and livestock products","642","Romania","5412","Yield","0111","Wheat","2015","2015","kg/ha","3787.2","A","Official figure",""
"QCL","Crops and livestock products","642","Romania","5510","Production","0111","Wheat","2015","2015","t","7962421","A","Official figure",""
"QCL","Crops and livestock products","642","Romania","5312","Area harvested","0111","Wheat","2016","2016","ha","2135304","A","Official figure",""
"QCL","Crops and livestock products","642","Romania","5412","Yield","0111","Wheat","2016","2016","kg/ha","3948.4","A","Official figure",""
"QCL","Crops and livestock products","642","Romania","5510","Production","0111","Wheat","2016","2016","t","8431131","A","Official figure",""
"QCL","Crops and livestock products","642","Romania","5312","Area harvested","0111","Wheat","2017","2017","ha","2051664","A","Official figure",""
"QCL","Crops and livestock products","642","Romania","5412","Yield","0111","Wheat","2017","2017","kg/ha","4891.1","A","Official figure",""
"QCL","Crops and livestock products","642","Romania","5510","Production","0111","Wheat","2017","2017","t","10034955","A","Official figure",""
"QCL","Crops and livestock products","642","Romania","5312","Area harvested","0111","Wheat","2018","2018","ha","2116150","A","Official figure",""
"QCL","Crops and livestock products","642","Romania","5412","Yield","0111","Wheat","2018","2018","kg/ha","4793.5","A","Official figure",""
"QCL","Crops and livestock products","642","Romania","5510","Production","0111","Wheat","2018","2018","t","10143670","A","Official figure",""
"QCL","Crops and livestock products","642","Romania","5312","Area harvested","0111","Wheat","2019","2019","ha","2168370","A","Official figure",""
"QCL","Crops and livestock products","642","Romania","5412","Yield","0111","Wheat","2019","2019","kg/ha","4748.8","A","Official figure",""
"QCL","Crops and livestock products","642","Romania","5510","Production","0111","Wheat","2019","2019","t","10297110","A","Official figure",""
"QCL","Crops and livestock products","642","Romania","5312","Area harvested","0111","Wheat","2020","2020","ha","2155250","A","Official figure",""
"QCL","Crops and livestock products","642","Romania","5412","Yield","0111","Wheat","2020","2020","kg/ha","2966","A","Official figure",""
"QCL","Crops and livestock products","642","Romania","5510","Production","0111","Wheat","2020","2020","t","6392370","A","Official figure",""
"QCL","Crops and livestock products","642","Romania","5312","Area harvested","0111","Wheat","2021","2021","ha","2175080","A","Official figure",""
"QCL","Crops and livestock products","642","Romania","5412","Yield","0111","Wheat","2021","2021","kg/ha","4796.9","A","Official figure",""
"QCL","Crops and livestock products","642","Romania","5510","Production","0111","Wheat","2021","2021","t","10433750","A","Official figure",""
"QCL","Crops and livestock products","642","Romania","5312","Area harvested","0111","Wheat","2022","2022","ha","2168660","A","Official figure",""
"QCL","Crops and livestock products","642","Romania","5412","Yield","0111","Wheat","2022","2022","kg/ha","4004.4","A","Official figure",""
"QCL","Crops and livestock products","642","Romania","5510","Production","0111","Wheat","2022","2022","t","8684240","A","Official figure",""
"QCL","Crops and livestock products","642","Romania","5312","Area harvested","0111","Wheat","2023","2023","ha","2317690","A","Official figure",""
"QCL","Crops and livestock products","642","Romania","5412","Yield","0111","Wheat","2023","2023","kg/ha","4152.4","A","Official figure",""
"QCL","Crops and livestock products","642","Romania","5510","Production","0111","Wheat","2023","2023","t","9624070","A","Official figure",""
"QCL","Crops and livestock products","703","Slovakia","5312","Area harvested","0111","Wheat","1993","1993","ha","397282","A","Official figure",""
"QCL","Crops and livestock products","703","Slovakia","5412","Yield","0111","Wheat","1993","1993","kg/ha","3847.4","A","Official figure",""
"QCL","Crops and livestock products","703","Slovakia","5510","Production","0111","Wheat","1993","1993","t","1528513","A","Official figure",""
"QCL","Crops and livestock products","703","Slovakia","5312","Area harvested","0111","Wheat","1994","1994","ha","442031","A","Official figure",""
"QCL","Crops and livestock products","703","Slovakia","5412","Yield","0111","Wheat","1994","1994","kg/ha","4851.8","A","Official figure",""
"QCL","Crops and livestock products","703","Slovakia","5510","Production","0111","Wheat","1994","1994","t","2144626","A","Official figure",""
"QCL","Crops and livestock products","703","Slovakia","5312","Area harvested","0111","Wheat","1995","1995","ha","436680","A","Official figure",""
"QCL","Crops and livestock products","703","Slovakia","5412","Yield","0111","Wheat","1995","1995","kg/ha","4437.9","A","Official figure",""
"QCL","Crops and livestock products","703","Slovakia","5510","Production","0111","Wheat","1995","1995","t","1937937","A","Official figure",""
"QCL","Crops and livestock products","703","Slovakia","5312","Area harvested","0111","Wheat","1996","1996","ha","414767","A","Official figure",""
"QCL","Crops and livestock products","703","Slovakia","5412","Yield","0111","Wheat","1996","1996","kg/ha","4130.2","A","Official figure",""
"QCL","Crops and livestock products","703","Slovakia","5510","Production","0111","Wheat","1996","1996","t","1713061","A","Official figure",""
"QCL","Crops and livestock products","703","Slovakia","5312","Area harvested","0111","Wheat","1997","1997","ha","412472","A","Official figure",""
"QCL","Crops and livestock products","703","Slovakia","5412","Yield","0111","Wheat","1997","1997","kg/ha","4572.3","A","Official figure",""
"QCL","Crops and livestock products","703","Slovakia","5510","Production","0111","Wheat","1997","1997","t","1885961","A","Official figure",""
"QCL","Crops and livestock products","703","Slovakia","5312","Area harvested","0111","Wheat","1998","1998","ha","428826","A","Official figure",""
"QCL","Crops and livestock products","703","Slovakia","5412","Yield","0111","Wheat","1998","1998","kg/ha","4172.6","A","Official figure",""
"QCL","Crops and livestock products","703","Slovakia","5510","Production","0111","Wheat","1998","1998","t","1789299","A","Official figure",""
"QCL","Crops and livestock products","703","Slovakia","5312","Area harvested","0111","Wheat","1999","1999","ha","295832","A","Official figure",""
